Id,Action
566,0.4909857911026392
567,0.5020579438628112
568,0.5282209905183115
569,0.4751906873852771
570,0.49053414629105263
571,0.4891708528898209
572,0.48414795366371804
573,0.4972041769055157
574,0.4895503742004839
575,0.4920603806514509
576,0.4941893969081427
577,0.4786542331406969
578,0.49560839811175345
579,0.4841485128862248
580,0.47080132687871645
581,0.486179476984019
582,0.4828266266384698
583,0.4954625709805474
584,0.4994749093730202
585,0.49402430503778455
586,0.49177910691729626
587,0.5080537856957107
588,0.4793923595156586
589,0.4945804977364041
590,0.4996709456719536
591,0.49781291634924263
592,0.5063308941503065
593,0.5007262839000137
594,0.49165225037375426
595,0.49805144597214013
596,0.48043449094656693
597,0.5032523803593275
598,0.5070663371219593
599,0.4830638220819057
600,0.4948466096594249
601,0.6114789989502297
602,0.44731335269413874
603,0.49345576639034416
604,0.4940277925988959
605,0.4952210189224941
606,0.5004416268475028
607,0.4797233942970456
608,0.5047501273436059
609,0.48247870649264696
610,0.49751936363107047
611,0.49087814060064805
612,0.47683791504162404
613,0.49295116744165635
614,0.4938006150148615
615,0.5234303729937408
616,0.49234478382689945
617,0.4769869176968424
618,0.4904769283157075
619,0.5108364347459337
620,0.4473739148737107
621,0.5320137906260644
622,0.4988244127351326
623,0.49780268881578243
624,0.49477895146683276
625,0.49643273064587257
626,0.4931464294111705
627,0.4812132187089295
628,0.4998885160049423
629,0.5009227530982747
630,0.5698074678268562
631,0.5028957447757039
632,0.4897788480373082
633,0.4917982388480006
634,0.49079372169611124
635,0.4838886883280963
636,0.49507006415408994
637,0.49457961256305355
638,0.48533837825165443
639,0.43524710262207283
640,0.5114584649928844
641,0.47717820065782424
642,0.567595258523541
643,0.48283798859730687
644,0.49555529424332234
645,0.49422985218821774
646,0.47258563484520105
647,0.578762746752602
648,0.48642842809763637
649,0.5406655685854466
650,0.49984404389479986
651,0.5078001455143458
652,0.8778583706322683
653,0.4853962109057788
654,0.4864222812215615
655,0.5006979034457985
656,0.5026366971664312
657,0.47792762077118456
658,0.49038776516979926
659,0.5021013065093507
660,0.4840625781535959
661,0.5118904110848206
662,0.5083380425409225
663,0.500157920117218
664,0.48134305329473726
665,0.5003849894174704
666,0.4930906422999053
667,0.4251513110580503
668,0.4995231215973781
669,0.4852297229017775
670,0.48153313312753515
671,0.4704269412328249
672,0.4930898852210453
673,0.5060772052214113
674,0.5004992600215467
675,0.5061355425039129
676,0.47788365593169013
677,0.49293139089570803
678,0.49192005711923625
679,0.584528140743042
680,0.5135205605745615
681,0.4873185763828302
682,0.4906215258423778
683,0.4929352303906914
684,0.49247370621398345
685,0.5034710434051476
686,0.49881454233680367
687,0.4709547678041958
688,0.5001122786441163
689,0.509850754295198
690,0.4892873974054217
691,0.4925630145356465
692,0.5099192111853612
693,0.5128440339875198
694,0.4992277636983757
695,0.5121784514320852
696,0.5108782619115688
697,0.4972807194382411
698,0.47819263839398746
699,0.4711873195045872
700,0.46332238803078263
701,0.4194100676453368
702,0.508185560457842
703,0.7935945188364988
704,0.48293860534929495
705,0.4936950534047549
706,0.5693989299479195
707,0.5321341976886899
708,0.49792754820406865
709,0.48848605315087745
710,0.4865100053981965
711,0.49748828672270784
712,0.5109168326380396
713,0.4871576007326452
714,0.4906755206709649
715,0.48610251042069413
716,0.44522731260404114
717,0.4924127187757783
718,0.4795888204941494
719,0.4986058842950738
720,0.47182560739728463
721,0.42268779426374287
722,0.49970743580098326
723,0.5121532510541704
724,0.47199434672824264
725,0.5017449586738078
726,0.5129691530178035
727,0.4922808275264441
728,0.4969167248913305
729,0.4927473125207047
730,0.49587769289587796
731,0.49936371440129945
732,0.49360944466870743
733,0.4873425188770416
734,0.5019386108376072
735,0.4815338993688519
736,0.4948588515810283
737,0.47190110265365176
738,0.4898238229810602
739,0.4785429684961268
740,0.4882664582710105
741,0.4811689964503316
742,0.4977452367084904
743,0.4879099362291224
744,0.7893193584726558
745,0.5063120140584063
746,0.49665371290823684
747,0.7959252511850925
748,0.5098508130752899
749,0.509297688377201
750,0.49861584769867695
751,0.5000263243068264
752,0.5005237286020314
753,0.4883670680088597
754,0.5235209443642362
755,0.46253760838646235
756,0.4862533921671119
757,0.4898809363668326
758,0.4561579817151541
759,0.49666663915920134
760,0.49597699886970437
761,0.4921787554013558
762,0.4908395393675045
763,0.5086683067234006
764,0.4946610224546157
765,0.47681069258948755
766,0.49301453336258716
767,0.5092558203979111
768,0.507663080392465
769,0.49888728560297146
770,0.4887316791293267
771,0.48821018706702407
772,0.47187424846501036
773,0.4783897488983761
774,0.49720889369257576
775,0.4827118398991728
776,0.5702913450651712
777,0.5001116436365889
778,0.5001788990546429
779,0.6281508583925712
780,0.4768385354838512
781,0.49314153627105883
782,0.5003593052700481
783,0.4902785630156943
784,0.4910810295729624
785,0.5052183611793082
786,0.4965697164974041
787,0.49303493441688023
788,0.44773930964819386
789,0.5052315832520297
790,0.49875386955922035
791,0.493419676943589
792,0.5378815987014005
793,0.4813674174159134
794,0.49646855418307
795,0.5111338859198569
796,0.47243080717059593
797,0.542408402208358
798,0.5123409310398704
799,0.48981010111492446
800,0.5006891786893387
801,0.49267398707561905
802,0.48817750456202547
803,0.4941765669974318
804,0.4888177312348516
805,0.5001666490422815
806,0.5099693603944812
807,0.49916608491511755
808,0.48430506491496894
809,0.5668589450525242
810,0.48868357849859584
811,0.5165892204721929
812,0.49825953167427856
813,0.4861554580548615
814,0.4854741792896024
815,0.47281676702250813
816,0.4929607811398522
817,0.5176031533728451
818,0.4995626198578378
819,0.4943939513357677
820,0.49400543800361724
821,0.485425737303039
822,0.5497916175776121
823,0.5027416954250392
824,0.5076564143773095
825,0.48456688304925205
826,0.48970351846507326
827,0.5234082108308725
828,0.5722508042435092
829,0.48689236108721295
830,0.4787815932470176
831,0.5037832148505555
832,0.5178500875612081
833,0.48181800105331063
834,0.4920739145605255
835,0.6171484454772679
836,0.499811041135999
837,0.4794016781459441
838,0.552545888634942
839,0.4870448941259226
840,0.49785761207573165
841,0.5115925485870177
842,0.47987845744974367
843,0.5102787345728115
844,0.45669436030871075
845,0.4807222301287802
846,0.4960995331183128
847,0.49934029708997424
848,0.49902559645032896
849,0.4891925796105557
850,0.5342321204503664
851,0.4677065802526973
852,0.5299547344871275
853,0.44281174321010003
854,0.5727989952864724
855,0.49576721217355063
856,0.4897023491648589
857,0.48108991511743754
858,0.5811010629094882
859,0.5123454741244098
860,0.48915983791645895
861,0.511593140203295
862,0.4748505680992659
863,0.49445467889566497
864,0.48593914804551236
865,0.47202489371317213
866,0.575215305529155
867,0.4787874766402745
868,0.8479801719892738
869,0.48903713908080276
870,0.5763496102223483
871,0.4943315631107099
872,0.472742793083587
873,0.49663847365617747
874,0.49169143317751934
875,0.4867774460602143
876,0.5111455483529148
877,0.49370615223126235
878,0.4712876438978346
879,0.47782632807778397
880,0.4948373449861808
881,0.49336955551449646
882,0.49475019986361185
883,0.5125390798207785
884,0.49805395362401245
885,0.44723547911566713
886,0.4829079265410872
887,0.47792171890668633
888,0.4907987214630796
889,0.5062159716978382
890,0.49075646971674475
891,0.4898709957098275
892,0.4230827002211879
893,0.47201495547791683
894,0.4920979663152581
895,0.48894093137780986
896,0.49031035119998523
897,0.5015351927420596
898,0.49740947739715535
899,0.4629432509039479
900,0.4909650705037323
901,0.5039262803879005
902,0.4981359493399879
903,0.49871507025115724
904,0.49121941892816495
905,0.4864264982833074
906,0.5787829605534734
907,0.5853499460834064
908,0.4895352962222649
909,0.4820506853435131
910,0.48278717466300536
911,0.4896512849558893
912,0.48149962759068
913,0.5358522207943623
914,0.4901374532394789
915,0.5021047002101859
916,0.45922011634191223
917,0.5096760027860576
918,0.4910064085695983
919,0.47808084024933944
920,0.5060538343287734
921,0.5081850163297799
922,0.48512320787234
923,0.637337574834446
924,0.4418305453278085
925,0.4731853075955408
926,0.507458287738207
927,0.49420234947035413
928,0.4834753144446723
929,0.49088667452295076
930,0.5538731507527899
931,0.553785386245603
932,0.5012125643739358
933,0.5750992933636322
934,0.5085663357175788
935,0.5511569359792982
936,0.44397919720014467
937,0.48751769205739665
938,0.49108057172019526
939,0.49201141668145465
940,0.4889952537102218
941,0.5529407301911328
942,0.45511913316492375
943,0.49605713329761897
944,0.4915338033720519
945,0.48626171038992805
946,0.4912970447589885
947,0.5778321951781825
948,0.5733711886699198
949,0.49660242123727516
950,0.4858340026322573
951,0.48991125950586956
952,0.4972506554951259
953,0.4963386869706674
954,0.4832019568955884
955,0.4829320789050639
956,0.4715449689022288
957,0.622083601014556
958,0.49437385691780966
959,0.4924174250316714
960,0.4751156704669887
961,0.4366361604101412
962,0.4882052646951387
963,0.5084612784943006
964,0.4936532869952587
965,0.5160500165263275
966,0.5122886077733495
967,0.4849854770223373
968,0.4778842797850612
969,0.5100909292804758
970,0.48928601914445446
971,0.4996807980898929
972,0.5031945963535635
973,0.4875941751391707
974,0.4930813447590354
975,0.49692031399281433
976,0.49910116300341506
977,0.43498677195295554
978,0.5083140641807549
979,0.4934442979612513
980,0.4893930363885463
981,0.49773142537411325
982,0.4941614103080172
983,0.5157649496860918
984,0.4907739314682651
985,0.4914067014372274
986,0.4976420855218614
987,0.49287234301653815
988,0.49265475011261045
989,0.4849749412321436
990,0.49933701927201407
991,0.521775679474041
992,0.49711340033421186
993,0.5022532724700276
994,0.5030993957504304
995,0.4935664241639723
996,0.49743483931937454
997,0.48817329631790096
998,0.4939152571063828
999,0.49101128441632563
1000,0.5510624380505653
1001,0.5030788195646809
1002,0.568157227990054
1003,0.4988876739248727
1004,0.5073245680834794
1005,0.47961594062928226
1006,0.4712400844749121
1007,0.4796376418872761
1008,0.5228132087074352
1009,0.5071637390324832
1010,0.5361595165695775
1011,0.5057380090287015
1012,0.5306253676980249
1013,0.4994311377408453
1014,0.4947176816532829
1015,0.5171490887145296
1016,0.49782540393026375
1017,0.4818794099261294
1018,0.44649596072114983
1019,0.49787773957843157
1020,0.4905290091353995
1021,0.5668721795838101
1022,0.4818637623629843
1023,0.5069016622901579
1024,0.4862735597397006
1025,0.4858168181372532
1026,0.5798930809467264
1027,0.4793208386865794
1028,0.4934744824317372
1029,0.47531350357239854
1030,0.5187502616500154
1031,0.49051198488341213
1032,0.5196609473514207
1033,0.5118729282040161
1034,0.4775807989764113
1035,0.49213724547949733
1036,0.41156245108862716
1037,0.5029028525634188
1038,0.49864687885842934
1039,0.49449447676418046
1040,0.5224141436459522
1041,0.492594542992776
1042,0.5037087257121303
1043,0.49219584982855935
1044,0.42296230829676673
1045,0.49742125645964597
1046,0.49477705244814346
1047,0.4798470204018768
1048,0.49625523472094446
1049,0.4724951364486488
1050,0.49365883684674816
1051,0.49919136533519703
1052,0.4860717504267126
1053,0.4917953267929949
1054,0.5782222910355382
1055,0.7981323885194577
1056,0.4772531290043061
1057,0.4975010522366343
1058,0.47513775115999207
1059,0.5320565858874096
1060,0.4966925252548572
1061,0.4781117421527446
1062,0.5236261864529665
1063,0.4350344927001847
1064,0.48909546479339533
1065,0.48825023790001226
1066,0.4956072601455804
1067,0.49783762250099134
1068,0.49701304277856084
1069,0.48161023142473763
1070,0.4982821850187261
1071,0.4852604215191682
1072,0.4931717985421078
1073,0.47959936172253953
1074,0.4904017645220221
1075,0.5737013151290707
1076,0.6239480129817648
1077,0.4995622331785472
1078,0.48923285168000274
1079,0.5096629916389204
1080,0.47193482171186685
1081,0.49782213770648726
1082,0.5125791210307128
1083,0.49500050710493093
1084,0.4985889302745565
1085,0.44170176513430315
1086,0.49320999119440484
1087,0.4908050739869427
1088,0.4901778449644037
1089,0.49422362685617793
1090,0.4838022269275316
1091,0.5072234468181123
1092,0.5052986347594742
1093,0.48881882511904995
1094,0.5142016427678487
1095,0.49238424091887334
1096,0.4899822694423268
1097,0.5075398393885417
1098,0.6341914239118376
1099,0.5127511793529749
1100,0.4456992184746185
1101,0.47731762367080366
1102,0.49220044695221726
1103,0.4852925826442165
1104,0.49429539504413883
1105,0.532589449276883
1106,0.4901594928642341
1107,0.49065857086084436
1108,0.49333894148362323
1109,0.5173735289972031
1110,0.5066359427578551
1111,0.48902095020902947
1112,0.4908526743504234
1113,0.45947735995375444
1114,0.48991638555372
1115,0.4890051206423678
1116,0.6244165950647778
1117,0.4723232955532559
1118,0.470842220672903
1119,0.4835023792241677
1120,0.47914542386253955
1121,0.49973350203717676
1122,0.479032072314313
1123,0.501954265668983
1124,0.48973558999170747
1125,0.5192181098601841
1126,0.4462395868814207
1127,0.5723776248251781
1128,0.4948243648150446
1129,0.4914099303562304
1130,0.5033461644287219
1131,0.5271417553639021
1132,0.47193691051487874
1133,0.5077740105224172
1134,0.4876150358019532
1135,0.47932712402382555
1136,0.497424482576611
1137,0.4933577387859053
1138,0.4900181404091662
1139,0.48722540155916577
1140,0.4815274277088563
1141,0.4950053580603449
1142,0.47887534369278684
1143,0.4797507338876878
1144,0.49269422991590817
1145,0.5407470191312356
1146,0.4952961824938755
1147,0.490380565880548
1148,0.47396364490936244
1149,0.4559405441868944
1150,0.5863744898140097
1151,0.49301917909847937
1152,0.48786423122507316
1153,0.501322989747757
1154,0.48282020719466867
1155,0.4932930724098368
1156,0.4905653277281373
1157,0.507342183732546
1158,0.4785689308700708
1159,0.4927630845505119
1160,0.47225742076725796
1161,0.45517101922823094
1162,0.47846630757246744
1163,0.4657433636024805
1164,0.4979932822047612
1165,0.49983270992782336
1166,0.4967324678501073
1167,0.5104667471644423
1168,0.49081116118141144
1169,0.5141578457522156
1170,0.4933490375435848
1171,0.4776235164754947
1172,0.4846372096299801
1173,0.5064559002266475
1174,0.5321043319556851
1175,0.5295467857104097
1176,0.4952657422519091
1177,0.5074990173037398
1178,0.49337702665227945
1179,0.49721974585039114
1180,0.4871353322493601
1181,0.6105393690860473
1182,0.5088058563191449
1183,0.49765925532147876
1184,0.5033792968631585
1185,0.49669535430777884
1186,0.49670508025433163
1187,0.5138457228558717
1188,0.5771583583312385
1189,0.48313491352184984
1190,0.46483048199660715
1191,0.5081103428894438
1192,0.4917589733016675
1193,0.4984276370415138
1194,0.5143035759240231
1195,0.5875694167007648
1196,0.481293647452275
1197,0.5112992953285178
1198,0.7648616501486826
1199,0.49467895963696734
1200,0.4968684241377534
1201,0.5023268597570976
1202,0.5347177237621442
1203,0.48061275451937074
1204,0.48873177997484074
1205,0.49449185998214507
1206,0.4901809166382092
1207,0.49347809244759544
1208,0.492523916644425
1209,0.4940652345077762
1210,0.4188891258789734
1211,0.4796662542848159
1212,0.49919129178526184
1213,0.4907400084630863
1214,0.4903917478692148
1215,0.48716976357810504
1216,0.5018845635896116
1217,0.49716001604547444
1218,0.485714985512432
1219,0.4883323251251692
1220,0.5015767730472035
1221,0.5051552641693626
1222,0.5295602554466253
1223,0.49423031879831486
1224,0.4970183873658505
1225,0.49308542544279316
1226,0.5462530264411075
1227,0.49010531805113455
1228,0.43766676277574135
1229,0.5003645278650459
1230,0.5295466685152611
1231,0.5016531570428804
1232,0.4933223804681227
1233,0.4884390823668432
1234,0.5176306893180068
1235,0.4909111437805747
1236,0.5679818488541648
1237,0.5020136758454278
1238,0.5056559742713336
1239,0.628923954532558
1240,0.48109365859369746
1241,0.5070094129719374
1242,0.4941780755041628
1243,0.5254148623377212
1244,0.48641773827161155
1245,0.4912111207677366
1246,0.5072348720431966
1247,0.4935643134766719
1248,0.5071818130478353
1249,0.4712603586468768
1250,0.48559482369361784
1251,0.5145196807277853
1252,0.4977607901662129
1253,0.5298948742944477
1254,0.497319559777821
1255,0.49468139694732655
